user_id,user_hash,age_group,city_level,register_days,total_pay_amount,is_vip,prefer_categories,session_duration_mean,session_duration_sum,session_duration_count,browse_count_mean,browse_count_sum,click_count_mean,click_count_sum,like_count_mean,like_count_sum,comment_count_sum,share_count_sum,avg_session_duration,total_duration,active_days_window,total_browse,avg_browse,total_click,total_like,total_interaction,click_through_rate,like_rate,active_hour_mean,active_hour_std,sessions_7d,sessions_14d,decay_ratio,days_since_last_active,churn_label,is_churned_30d,is_new_user,pay_level
user_00945,e7593162,25-34,新一线,508,0.0,False,"旅游,游戏,科技,教育",1547.9375,24767.0,16.0,24.25,388.0,6.375,102.0,1.625,26.0,6.0,0.0,1547.9375,24767.0,16.0,388.0,24.25,102.0,26.0,134.0,0.26288659793814434,0.2549019607843137,15.25,5.079370039680118,16.0,27.0,1.1851851851851851,1.0,活跃,0,0,0元
user_00946,a1deb33e,18-24,新一线,276,0.0,False,"教育,游戏,旅游",2006.2,10031.0,5.0,19.2,96.0,3.6,18.0,0.4,2.0,4.0,0.0,2006.2,10031.0,5.0,96.0,19.2,18.0,2.0,24.0,0.1875,0.1111111111111111,18.6,3.646916505762094,5.0,19.0,0.5263157894736842,1.0,活跃,0,0,0元
user_00947,4e8c68fc,25-34,三线及以下,95,0.0,False,"游戏,教育,旅游",1590.5882352941176,27040.0,17.0,22.41176470588235,381.0,5.176470588235294,88.0,1.3529411764705883,23.0,4.0,2.0,1590.5882352941176,27040.0,17.0,381.0,22.41176470588235,88.0,23.0,117.0,0.23097112860892388,0.26136363636363635,16.0,4.962358310319801,17.0,30.0,1.1333333333333333,0.0,活跃,0,0,0元
user_00948,dd603e5a,35-44,新一线,645,186.32,True,"游戏,财经,娱乐",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,深度流失,1,0,50-200
user_00949,b0cb52d8,18-24,一线城市,347,273.0,True,"美食,旅游,游戏,财经,生活",2035.3333333333333,18318.0,9.0,33.333333333333336,300.0,9.777777777777779,88.0,3.4444444444444446,31.0,4.0,1.0,2035.3333333333333,18318.0,9.0,300.0,33.333333333333336,88.0,31.0,124.0,0.29333333333333333,0.3522727272727273,13.555555555555555,5.918426968188235,9.0,22.0,0.8181818181818182,3.0,活跃,0,0,200-500
user_00950,dc86ff5d,45-54,新一线,309,127.63,True,"科技,教育,旅游",1809.6666666666667,10858.0,6.0,32.333333333333336,194.0,8.5,51.0,2.8333333333333335,17.0,2.0,4.0,1809.6666666666667,10858.0,6.0,194.0,32.333333333333336,51.0,17.0,74.0,0.26288659793814434,0.3333333333333333,15.5,4.505552130427524,6.0,7.0,1.7142857142857142,3.0,活跃,0,0,50-200
user_00951,54b966db,35-44,一线城市,73,305.62,True,"科技,时尚,娱乐,体育,教育",1905.5833333333333,22867.0,12.0,26.833333333333332,322.0,6.833333333333333,82.0,2.0,24.0,3.0,1.0,1905.5833333333333,22867.0,12.0,322.0,26.833333333333332,82.0,24.0,110.0,0.2546583850931677,0.2926829268292683,17.333333333333332,3.9848196795824875,12.0,23.0,1.0434782608695652,3.0,活跃,0,0,200-500
user_00952,cf371cd9,25-34,一线城市,446,0.0,False,"娱乐,游戏,体育,时尚",2206.4444444444443,19858.0,9.0,26.555555555555557,239.0,6.222222222222222,56.0,1.6666666666666667,15.0,4.0,0.0,2206.4444444444443,19858.0,9.0,239.0,26.555555555555557,56.0,15.0,75.0,0.23430962343096234,0.26785714285714285,15.777777777777779,5.517648452415616,9.0,21.0,0.8571428571428571,1.0,活跃,0,0,0元
user_00953,9dcdba5c,18-24,二线城市,153,633.13,True,"美食,娱乐,财经,教育",2287.2,11436.0,5.0,20.2,101.0,3.8,19.0,1.2,6.0,5.0,0.0,2287.2,11436.0,5.0,101.0,20.2,19.0,6.0,30.0,0.18811881188118812,0.3157894736842105,19.8,2.7748873851023217,5.0,7.0,1.4285714285714286,5.0,轻度沉睡,0,0,500+
user_00954,364b23a9,18-24,三线及以下,367,175.35,True,"财经,游戏,时尚,娱乐,科技",1358.0,4074.0,3.0,28.333333333333332,85.0,8.666666666666666,26.0,4.0,12.0,0.0,2.0,1358.0,4074.0,3.0,85.0,28.333333333333332,26.0,12.0,40.0,0.3058823529411765,0.46153846153846156,16.0,4.0,3.0,4.0,1.5,3.0,活跃,0,0,50-200
user_00955,4d8e69d9,18-24,三线及以下,480,535.19,True,"教育,科技,美食,时尚,体育",2448.25,9793.0,4.0,36.75,147.0,5.75,23.0,2.25,9.0,4.0,0.0,2448.25,9793.0,4.0,147.0,36.75,23.0,9.0,36.0,0.1564625850340136,0.391304347826087,12.5,4.795831523312719,4.0,5.0,1.6,5.0,轻度沉睡,0,0,500+
user_00956,bd8b4070,35-44,一线城市,588,302.82,True,"美食,财经,教育,游戏,娱乐",1929.0,21219.0,11.0,31.272727272727273,344.0,8.545454545454545,94.0,2.8181818181818183,31.0,5.0,2.0,1929.0,21219.0,11.0,344.0,31.272727272727273,94.0,31.0,132.0,0.27325581395348836,0.32978723404255317,15.090909090909092,3.910359202286804,11.0,19.0,1.1578947368421053,1.0,活跃,0,0,200-500
user_00957,88a8ffd1,25-34,二线城市,345,337.03,True,"时尚,科技",1660.4285714285713,11623.0,7.0,22.714285714285715,159.0,5.285714285714286,37.0,1.8571428571428572,13.0,2.0,2.0,1660.4285714285713,11623.0,7.0,159.0,22.714285714285715,37.0,13.0,54.0,0.23270440251572327,0.35135135135135137,13.428571428571429,4.928053803045811,7.0,7.0,2.0,4.0,轻度沉睡,0,0,200-500
user_00958,6c10be39,45-54,二线城市,85,370.93,True,"教育,旅游,游戏",1789.923076923077,23269.0,13.0,26.0,338.0,6.461538461538462,84.0,1.8461538461538463,24.0,2.0,3.0,1789.923076923077,23269.0,13.0,338.0,26.0,84.0,24.0,113.0,0.2485207100591716,0.2857142857142857,15.615384615384615,5.470198983864932,13.0,31.0,0.8387096774193549,0.0,活跃,0,0,200-500
user_00959,79a4ae68,25-34,三线及以下,401,334.31,True,"旅游,财经",1610.857142857143,11276.0,7.0,29.428571428571427,206.0,7.857142857142857,55.0,3.142857142857143,22.0,3.0,1.0,1610.857142857143,11276.0,7.0,206.0,29.428571428571427,55.0,22.0,81.0,0.2669902912621359,0.4,15.571428571428571,5.223572942509207,7.0,7.0,2.0,5.0,轻度沉睡,0,0,200-500
user_00960,b1c69a4b,45-54,新一线,432,392.82,True,"教育,娱乐,财经,体育",2854.0,8562.0,3.0,32.0,96.0,4.333333333333333,13.0,0.6666666666666666,2.0,0.0,3.0,2854.0,8562.0,3.0,96.0,32.0,13.0,2.0,18.0,0.13541666666666666,0.15384615384615385,11.666666666666666,7.234178138070234,3.0,19.0,0.3157894736842105,3.0,活跃,0,0,200-500
user_00961,cdbda8c9,18-24,三线及以下,479,598.75,True,"游戏,科技,教育,时尚",2408.0,2408.0,1.0,6.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,2408.0,2408.0,1.0,6.0,6.0,2.0,0.0,2.0,0.3333333333333333,0.0,20.0,0.0,1.0,12.0,0.16666666666666666,6.0,轻度沉睡,0,0,500+
user_00962,cbcd1272,18-24,三线及以下,533,258.96,True,"游戏,生活,时尚,美食,科技",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,深度流失,1,0,200-500
user_00963,c89bbe87,45-54,二线城市,548,412.7,True,"生活,游戏",1630.8333333333333,9785.0,6.0,24.833333333333332,149.0,4.5,27.0,1.8333333333333333,11.0,2.0,1.0,1630.8333333333333,9785.0,6.0,149.0,24.833333333333332,27.0,11.0,41.0,0.18120805369127516,0.4074074074074074,13.5,5.991660871578096,6.0,10.0,1.2,1.0,活跃,0,0,200-500
user_00964,543d117e,35-44,三线及以下,364,173.08,True,"科技,时尚,体育,生活,财经",2436.0,9744.0,4.0,26.0,104.0,6.0,24.0,1.5,6.0,0.0,0.0,2436.0,9744.0,4.0,104.0,26.0,24.0,6.0,30.0,0.23076923076923078,0.25,14.0,5.944184833375669,4.0,9.0,0.8888888888888888,0.0,活跃,0,0,50-200
user_00965,3652e4b7,35-44,一线城市,440,632.04,True,"教育,生活,娱乐",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,深度流失,1,0,500+
user_00966,13766efe,18-24,新一线,694,0.0,False,"时尚,游戏,生活",1078.0,4312.0,4.0,18.0,72.0,3.75,15.0,0.5,2.0,3.0,0.0,1078.0,4312.0,4.0,72.0,18.0,15.0,2.0,20.0,0.20833333333333334,0.13333333333333333,13.5,5.066228051190222,4.0,4.0,2.0,1.0,活跃,0,0,0元
user_00967,e4a74ca9,25-34,三线及以下,166,740.28,True,"体育,生活,教育,娱乐",1479.1666666666667,8875.0,6.0,24.166666666666668,145.0,4.833333333333333,29.0,1.8333333333333333,11.0,5.0,0.0,1479.1666666666667,8875.0,6.0,145.0,24.166666666666668,29.0,11.0,45.0,0.2,0.3793103448275862,14.666666666666666,5.391351098441527,6.0,11.0,1.0909090909090908,2.0,活跃,0,0,500+
user_00968,55f59403,18-24,新一线,432,187.95,True,"时尚,财经,科技,美食,教育",1557.0,15570.0,10.0,29.7,297.0,5.4,54.0,1.7,17.0,0.0,2.0,1557.0,15570.0,10.0,297.0,29.7,54.0,17.0,73.0,0.18181818181818182,0.3148148148148148,14.9,4.863697724525606,10.0,13.0,1.5384615384615385,4.0,轻度沉睡,0,0,50-200
user_00969,1a9c178e,35-44,二线城市,121,0.0,False,"财经,教育,体育,科技,时尚",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,深度流失,1,0,0元
user_00970,d3252b07,35-44,二线城市,182,238.43,True,"生活,体育",1509.2,7546.0,5.0,30.0,150.0,7.2,36.0,2.6,13.0,4.0,0.0,1509.2,7546.0,5.0,150.0,30.0,36.0,13.0,53.0,0.24,0.3611111111111111,17.0,4.527692569068709,5.0,11.0,0.9090909090909091,5.0,轻度沉睡,0,0,200-500
user_00971,3221a9e7,55+,一线城市,568,0.0,False,"美食,时尚,娱乐,旅游,生活",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,深度流失,1,0,0元
user_00972,078573da,18-24,三线及以下,302,452.19,True,"美食,游戏,体育,财经",1718.125,13745.0,8.0,28.75,230.0,7.375,59.0,3.0,24.0,3.0,0.0,1718.125,13745.0,8.0,230.0,28.75,59.0,24.0,86.0,0.2565217391304348,0.4067796610169492,19.25,2.7124053637210745,8.0,12.0,1.3333333333333333,1.0,活跃,0,0,200-500
user_00973,5f9e4ae4,45-54,二线城市,319,4.21,False,"游戏,体育,时尚",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,深度流失,1,0,0-50
user_00974,b5d0224a,35-44,一线城市,298,66.14,False,"时尚,美食,财经",1873.0666666666666,28096.0,15.0,34.06666666666667,511.0,6.533333333333333,98.0,2.2,33.0,4.0,2.0,1873.0666666666666,28096.0,15.0,511.0,34.06666666666667,98.0,33.0,137.0,0.1917808219178082,0.336734693877551,14.666666666666666,6.031662488978671,15.0,29.0,1.0344827586206897,1.0,活跃,0,0,50-200
user_00975,9e25ca01,25-34,二线城市,499,0.0,False,"科技,美食",1533.1666666666667,18398.0,12.0,29.083333333333332,349.0,6.583333333333333,79.0,2.75,33.0,5.0,5.0,1533.1666666666667,18398.0,12.0,349.0,29.083333333333332,79.0,33.0,122.0,0.22636103151862463,0.4177215189873418,15.0,5.0990195135927845,12.0,25.0,0.96,0.0,活跃,0,0,0元
user_00976,91df2c7b,18-24,新一线,437,64.31,False,"游戏,时尚,教育",1667.0,8335.0,5.0,18.6,93.0,4.0,20.0,1.6,8.0,2.0,2.0,1667.0,8335.0,5.0,93.0,18.6,20.0,8.0,32.0,0.21505376344086022,0.4,14.8,5.215361924162119,5.0,6.0,1.6666666666666667,3.0,活跃,0,0,50-200
user_00977,bcb1c4cb,18-24,二线城市,83,0.0,False,"财经,美食,生活,教育",110.0,110.0,1.0,48.0,48.0,13.0,13.0,3.0,3.0,0.0,0.0,110.0,110.0,1.0,48.0,48.0,13.0,3.0,16.0,0.2708333333333333,0.23076923076923078,8.0,0.0,1.0,17.0,0.11764705882352941,3.0,活跃,0,0,0元
user_00978,5fdede7f,55+,三线及以下,642,0.0,False,"科技,教育",1887.6666666666667,33978.0,18.0,23.666666666666668,426.0,5.111111111111111,92.0,1.4444444444444444,26.0,7.0,4.0,1887.6666666666667,33978.0,18.0,426.0,23.666666666666668,92.0,26.0,129.0,0.215962441314554,0.2826086956521739,14.11111111111111,4.3235182961930825,18.0,26.0,1.3846153846153846,0.0,活跃,0,0,0元
user_00979,321faf54,25-34,新一线,434,428.12,True,"体育,旅游,科技,教育",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,深度流失,1,0,200-500
user_00980,30179874,18-24,一线城市,534,435.74,True,"美食,体育,娱乐,旅游",1659.888888888889,14939.0,9.0,30.77777777777778,277.0,7.444444444444445,67.0,2.5555555555555554,23.0,1.0,1.0,1659.888888888889,14939.0,9.0,277.0,30.77777777777778,67.0,23.0,92.0,0.24187725631768953,0.34328358208955223,16.444444444444443,4.9525526527012085,9.0,14.0,1.2857142857142858,2.0,活跃,0,0,200-500
user_00981,04ca298f,35-44,新一线,296,327.64,True,"生活,科技",1367.7777777777778,12310.0,9.0,31.666666666666668,285.0,6.888888888888889,62.0,2.0,18.0,1.0,4.0,1367.7777777777778,12310.0,9.0,285.0,31.666666666666668,62.0,18.0,85.0,0.21754385964912282,0.2903225806451613,15.0,3.905124837953327,9.0,20.0,0.9,5.0,轻度沉睡,0,0,200-500
user_00982,9a5b6b1d,55+,新一线,317,0.0,False,"游戏,教育,旅游,美食",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,深度流失,1,0,0元
user_00983,7fc2abab,45-54,三线及以下,559,185.69,True,"游戏,体育,生活,美食",2430.3,24303.0,10.0,30.7,307.0,7.2,72.0,2.2,22.0,1.0,0.0,2430.3,24303.0,10.0,307.0,30.7,72.0,22.0,95.0,0.23452768729641693,0.3055555555555556,14.0,4.714045207910317,10.0,10.0,2.0,1.0,活跃,0,0,50-200
user_00984,0fae6b71,55+,三线及以下,184,198.92,True,"科技,财经,体育,时尚,娱乐",1391.75,11134.0,8.0,23.625,189.0,5.75,46.0,1.125,9.0,6.0,0.0,1391.75,11134.0,8.0,189.0,23.625,46.0,9.0,61.0,0.24338624338624337,0.1956521739130435,15.125,5.617256574927962,8.0,19.0,0.8421052631578947,3.0,活跃,0,0,50-200
user_00985,5ad2a344,18-24,新一线,197,0.0,False,"游戏,娱乐,美食,科技,财经",2185.5833333333335,26227.0,12.0,32.75,393.0,7.166666666666667,86.0,2.5,30.0,2.0,1.0,2185.5833333333335,26227.0,12.0,393.0,32.75,86.0,30.0,119.0,0.21882951653944022,0.3488372093023256,16.166666666666668,5.271420945805675,12.0,12.0,2.0,0.0,活跃,0,0,0元
user_00986,770006cd,25-34,二线城市,526,651.02,True,"美食,娱乐,体育,科技,时尚",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,深度流失,1,0,500+
user_00987,8b729aef,18-24,三线及以下,214,463.21,True,"旅游,教育,财经",1377.2307692307693,17904.0,13.0,31.076923076923077,404.0,6.769230769230769,88.0,1.8461538461538463,24.0,8.0,0.0,1377.2307692307693,17904.0,13.0,404.0,31.076923076923077,88.0,24.0,120.0,0.21782178217821782,0.2727272727272727,16.46153846153846,5.3792097408353055,13.0,23.0,1.1304347826086956,1.0,活跃,0,0,200-500
user_00988,664a7b9e,25-34,三线及以下,568,133.71,True,"游戏,娱乐,财经",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,深度流失,1,0,50-200
user_00989,3b610c00,35-44,二线城市,366,208.07,True,"教育,娱乐",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,深度流失,1,0,200-500
user_00990,965a92cf,25-34,二线城市,138,262.51,True,"体育,科技,娱乐,财经",1898.6,9493.0,5.0,29.0,145.0,9.2,46.0,3.6,18.0,2.0,2.0,1898.6,9493.0,5.0,145.0,29.0,46.0,18.0,68.0,0.31724137931034485,0.391304347826087,20.8,2.9495762407505257,5.0,9.0,1.1111111111111112,0.0,活跃,0,0,200-500
user_00991,c4668907,45-54,二线城市,494,0.0,False,"时尚,科技,生活,旅游",2218.8333333333335,26626.0,12.0,25.083333333333332,301.0,6.5,78.0,2.3333333333333335,28.0,7.0,3.0,2218.8333333333335,26626.0,12.0,301.0,25.083333333333332,78.0,28.0,116.0,0.2591362126245847,0.358974358974359,13.333333333333334,5.033222956847166,12.0,23.0,1.0434782608695652,0.0,活跃,0,0,0元
user_00992,eafe8317,35-44,三线及以下,362,125.85,True,"财经,科技,教育",1812.2857142857142,12686.0,7.0,23.0,161.0,3.5714285714285716,25.0,0.7142857142857143,5.0,1.0,5.0,1812.2857142857142,12686.0,7.0,161.0,23.0,25.0,5.0,36.0,0.15527950310559005,0.2,18.857142857142858,3.0783421635988546,7.0,10.0,1.4,3.0,活跃,0,0,50-200
user_00993,f73f70cd,25-34,一线城市,102,0.0,False,"娱乐,游戏,教育,时尚,旅游",1125.3333333333333,6752.0,6.0,28.0,168.0,4.666666666666667,28.0,1.5,9.0,4.0,0.0,1125.3333333333333,6752.0,6.0,168.0,28.0,28.0,9.0,41.0,0.16666666666666666,0.32142857142857145,15.333333333333334,4.760952285695233,6.0,10.0,1.2,1.0,活跃,0,0,0元
user_00994,4615266e,55+,三线及以下,121,0.0,False,"财经,体育",1871.5,22458.0,12.0,29.333333333333332,352.0,6.166666666666667,74.0,2.0833333333333335,25.0,9.0,0.0,1871.5,22458.0,12.0,352.0,29.333333333333332,74.0,25.0,108.0,0.21022727272727273,0.33783783783783783,14.583333333333334,6.273440890457214,12.0,24.0,1.0,0.0,活跃,0,0,0元
user_00995,98853075,25-34,新一线,692,115.67,True,"娱乐,教育,美食",1693.75,27100.0,16.0,28.3125,453.0,6.8125,109.0,1.8125,29.0,1.0,2.0,1693.75,27100.0,16.0,453.0,28.3125,109.0,29.0,141.0,0.24061810154525387,0.26605504587155965,12.875,4.145278438577237,16.0,23.0,1.391304347826087,0.0,活跃,0,0,50-200
user_00996,503a9d5f,45-54,二线城市,347,739.31,True,"生活,娱乐,时尚",112.0,112.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,112.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,1.0,2.0,2.0,活跃,0,0,500+
user_00997,2374b602,25-34,新一线,427,392.25,True,"教育,游戏,娱乐,旅游,财经",474.0,474.0,1.0,45.0,45.0,17.0,17.0,4.0,4.0,0.0,0.0,474.0,474.0,1.0,45.0,45.0,17.0,4.0,21.0,0.37777777777777777,0.23529411764705882,19.0,0.0,1.0,5.0,0.4,2.0,活跃,0,0,200-500
user_00998,6fce9b6e,45-54,二线城市,474,28.65,False,"娱乐,科技,生活,财经,美食",1659.5,6638.0,4.0,30.0,120.0,4.0,16.0,1.75,7.0,0.0,2.0,1659.5,6638.0,4.0,120.0,30.0,16.0,7.0,25.0,0.13333333333333333,0.4375,14.0,5.715476066494082,4.0,8.0,1.0,3.0,活跃,0,0,0-50
user_00999,45432daf,18-24,二线城市,188,371.77,True,"旅游,时尚,娱乐,体育,财经",1586.7857142857142,22215.0,14.0,22.857142857142858,320.0,5.571428571428571,78.0,1.7142857142857142,24.0,7.0,0.0,1586.7857142857142,22215.0,14.0,320.0,22.857142857142858,78.0,24.0,109.0,0.24375,0.3076923076923077,16.5,3.9951894149762746,14.0,26.0,1.0769230769230769,1.0,活跃,0,0,200-500
user_01000,3a70228f,25-34,三线及以下,519,619.81,True,"体育,时尚,教育,游戏",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,深度流失,1,0,500+
user_01001,732477db,18-24,新一线,612,477.39,True,"旅游,娱乐",2007.6666666666667,6023.0,3.0,9.666666666666666,29.0,1.6666666666666667,5.0,0.0,0.0,2.0,0.0,2007.6666666666667,6023.0,3.0,29.0,9.666666666666666,5.0,0.0,7.0,0.1724137931034483,0.0,12.333333333333334,5.859465277082315,3.0,3.0,2.0,0.0,活跃,0,0,200-500
user_01002,b10be91f,45-54,二线城市,552,217.89,True,"游戏,娱乐,美食,生活,时尚",203.0,203.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,203.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,2.0,2.0,活跃,0,0,200-500
user_01003,434f5d41,25-34,新一线,290,5.92,False,"旅游,科技",2380.0,2380.0,1.0,46.0,46.0,13.0,13.0,4.0,4.0,0.0,0.0,2380.0,2380.0,1.0,46.0,46.0,13.0,4.0,17.0,0.2826086956521739,0.3076923076923077,19.0,0.0,1.0,11.0,0.18181818181818182,6.0,轻度沉睡,0,0,0-50
user_01004,3f89ff1d,18-24,二线城市,213,409.47,True,"游戏,科技,娱乐",1843.3636363636363,20277.0,11.0,19.272727272727273,212.0,4.363636363636363,48.0,1.3636363636363635,15.0,9.0,0.0,1843.3636363636363,20277.0,11.0,212.0,19.272727272727273,48.0,15.0,72.0,0.22641509433962265,0.3125,15.545454545454545,5.279462782587569,11.0,14.0,1.5714285714285714,1.0,活跃,0,0,200-500
user_01005,3a0bc830,25-34,二线城市,351,318.05,True,"美食,教育,生活,游戏,娱乐",1958.875,15671.0,8.0,19.0,152.0,5.625,45.0,2.25,18.0,1.0,3.0,1958.875,15671.0,8.0,152.0,19.0,45.0,18.0,67.0,0.29605263157894735,0.4,14.25,4.6827952580239325,8.0,20.0,0.8,2.0,活跃,0,0,200-500
user_01006,6566f56b,18-24,一线城市,648,468.56,True,"娱乐,游戏,科技,美食",2543.5,25435.0,10.0,29.9,299.0,5.9,59.0,2.4,24.0,4.0,0.0,2543.5,25435.0,10.0,299.0,29.9,59.0,24.0,87.0,0.19732441471571907,0.4067796610169492,13.3,4.808557187163549,10.0,17.0,1.1764705882352942,1.0,活跃,0,0,200-500
user_01007,a046bacf,25-34,一线城市,701,390.55,True,"美食,游戏,时尚,体育,教育",1165.75,4663.0,4.0,27.5,110.0,6.25,25.0,1.75,7.0,3.0,0.0,1165.75,4663.0,4.0,110.0,27.5,25.0,7.0,35.0,0.22727272727272727,0.28,14.5,6.244997998398398,4.0,13.0,0.6153846153846154,3.0,活跃,0,0,200-500
user_01008,0653815c,45-54,二线城市,719,514.87,True,"教育,娱乐,体育,旅游,科技",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,深度流失,1,0,500+
user_01009,1c84d2ac,18-24,三线及以下,222,39.43,False,"财经,美食",1190.9166666666667,14291.0,12.0,28.75,345.0,7.166666666666667,86.0,2.8333333333333335,34.0,4.0,2.0,1190.9166666666667,14291.0,12.0,345.0,28.75,86.0,34.0,126.0,0.2492753623188406,0.3953488372093023,15.5,4.231913386293593,12.0,21.0,1.1428571428571428,1.0,活跃,0,0,0-50
user_01010,017e75b6,35-44,二线城市,476,595.22,True,"娱乐,教育,美食",1708.2307692307693,22207.0,13.0,27.23076923076923,354.0,6.846153846153846,89.0,2.6153846153846154,34.0,7.0,0.0,1708.2307692307693,22207.0,13.0,354.0,27.23076923076923,89.0,34.0,130.0,0.2514124293785311,0.38202247191011235,16.0,5.275730597114805,13.0,19.0,1.368421052631579,0.0,活跃,0,0,500+
user_01011,20d38f96,18-24,新一线,149,259.28,True,"体育,美食,旅游",3183.0,3183.0,1.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,3183.0,3183.0,1.0,5.0,5.0,1.0,0.0,1.0,0.2,0.0,23.0,0.0,1.0,3.0,0.6666666666666666,3.0,活跃,0,0,200-500
user_01012,8722c9c8,25-34,三线及以下,629,822.58,True,"财经,教育,游戏",1909.2608695652175,43913.0,23.0,26.91304347826087,619.0,5.956521739130435,137.0,1.7826086956521738,41.0,9.0,3.0,1909.2608695652175,43913.0,23.0,619.0,26.91304347826087,137.0,41.0,190.0,0.22132471728594508,0.29927007299270075,14.0,4.729020655869074,23.0,36.0,1.2777777777777777,1.0,活跃,0,0,500+
user_01013,bd05b318,18-24,一线城市,675,0.0,False,"游戏,美食,教育,科技,财经",2323.6666666666665,34855.0,15.0,20.2,303.0,4.666666666666667,70.0,1.5333333333333334,23.0,3.0,4.0,2323.6666666666665,34855.0,15.0,303.0,20.2,70.0,23.0,100.0,0.23102310231023102,0.32857142857142857,15.0,4.7207747548166585,15.0,27.0,1.1111111111111112,1.0,活跃,0,0,0元
user_01014,ad548731,25-34,二线城市,656,720.79,True,"财经,科技,旅游,时尚,教育",1328.0,2656.0,2.0,32.5,65.0,6.5,13.0,2.0,4.0,0.0,0.0,1328.0,2656.0,2.0,65.0,32.5,13.0,4.0,17.0,0.2,0.3076923076923077,16.0,9.899494936611665,2.0,16.0,0.25,4.0,轻度沉睡,0,0,500+
user_01015,eb9ae907,25-34,一线城市,693,259.37,True,"美食,娱乐,时尚,教育,生活",1784.857142857143,24988.0,14.0,21.0,294.0,4.214285714285714,59.0,0.9285714285714286,13.0,5.0,8.0,1784.857142857143,24988.0,14.0,294.0,21.0,59.0,13.0,85.0,0.20068027210884354,0.22033898305084745,15.714285714285714,5.312229307906448,14.0,22.0,1.2727272727272727,1.0,活跃,0,0,200-500
user_01016,708516c2,25-34,二线城市,51,4.57,False,"教育,财经,美食",151.0,151.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,151.0,151.0,1.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,16.0,0.0,1.0,1.0,2.0,6.0,轻度沉睡,0,0,0-50
user_01017,7d0da97e,25-34,新一线,254,54.83,False,"时尚,美食,体育,旅游",1512.0,3024.0,2.0,22.5,45.0,4.0,8.0,1.5,3.0,3.0,0.0,1512.0,3024.0,2.0,45.0,22.5,8.0,3.0,14.0,0.17777777777777778,0.375,15.0,7.0710678118654755,2.0,12.0,0.3333333333333333,4.0,轻度沉睡,0,0,50-200
