user_id,user_hash,age_group,city_level,register_days,total_pay_amount,is_vip,prefer_categories
user_00653,4f803d1a,18-24,一线城市,412,0.0,False,"游戏,旅游,时尚"
user_00654,a0c1d23c,25-34,一线城市,691,972.01,True,"游戏,财经,教育,科技,旅游"
user_00655,bdf6e638,35-44,二线城市,657,217.77,True,"教育,旅游,时尚,财经"
user_00656,ccaeaa4c,18-24,一线城市,169,204.18,True,"娱乐,美食,旅游,体育"
user_00657,ed28a7f0,35-44,新一线,358,192.76,True,"体育,科技"
user_00658,4677b232,55+,一线城市,134,259.43,True,"教育,体育,美食,生活"
user_00659,4b8e6496,18-24,一线城市,45,156.69,True,"财经,生活,游戏,体育,时尚"
user_00660,512acd0e,55+,新一线,62,27.9,False,"娱乐,体育,科技,旅游"
user_00661,3ec0e77f,35-44,一线城市,511,35.94,False,"财经,教育,游戏"
user_00662,08a8c939,45-54,一线城市,284,190.17,True,"美食,财经,科技,娱乐,旅游"
user_00663,a58c7e54,35-44,一线城市,711,36.97,False,"美食,游戏,教育"
user_00664,676466c9,55+,一线城市,73,0.0,False,"教育,美食"
user_00665,29995942,35-44,一线城市,83,231.93,True,"娱乐,财经,游戏"
user_00666,5cf81e3f,25-34,一线城市,312,123.51,True,"游戏,财经"
user_00667,cdac41d9,18-24,一线城市,516,651.2,True,"生活,娱乐,财经"
user_00668,82252eae,18-24,一线城市,663,0.0,False,"科技,时尚,生活,美食"
user_00669,9cc3c953,18-24,二线城市,139,527.45,True,"美食,财经,生活"
user_00670,1de81a95,55+,三线及以下,385,573.83,True,"财经,科技,游戏,体育,生活"
user_00671,454aa4eb,18-24,三线及以下,526,0.0,False,"旅游,教育,美食,娱乐,时尚"
user_00672,332b8963,18-24,新一线,509,97.19,False,"时尚,旅游,体育,科技"
user_00673,478af745,25-34,新一线,299,88.57,False,"美食,科技,游戏,生活"
user_00674,c06399df,18-24,一线城市,402,0.0,False,"生活,娱乐,游戏"
user_00675,f2c10015,18-24,二线城市,594,0.0,False,"时尚,教育,生活"
user_00676,bc37ab58,25-34,新一线,128,0.0,False,"科技,体育"
user_00677,efecb4b3,18-24,一线城市,139,725.68,True,"财经,娱乐,科技,教育,生活"
user_00678,cd297677,45-54,二线城市,568,480.7,True,"科技,生活,财经,教育"
user_00679,84c906a4,35-44,一线城市,243,581.47,True,"娱乐,美食,科技,体育,教育"
user_00680,bb559353,35-44,三线及以下,407,416.5,True,"时尚,教育"
user_00681,de3338bd,25-34,二线城市,341,0.0,False,"财经,旅游"
user_00682,1fd2dff4,18-24,二线城市,574,42.64,False,"财经,时尚,旅游,教育,生活"
user_00683,4b642298,55+,二线城市,601,346.81,True,"娱乐,生活,美食,旅游,游戏"
user_00684,905be662,25-34,一线城市,214,0.0,False,"旅游,生活,体育,教育,游戏"
user_00685,fe849771,25-34,新一线,352,413.9,True,"生活,游戏,旅游,美食"
user_00686,86ef078a,35-44,二线城市,606,127.9,True,"游戏,旅游,教育"
user_00687,2d0c2b3e,25-34,新一线,436,87.55,False,"科技,教育"
user_00688,282697e1,25-34,二线城市,339,413.29,True,"教育,财经"
user_00689,290953e5,18-24,新一线,312,333.28,True,"娱乐,科技,美食"
user_00690,b69ff9ec,25-34,一线城市,405,91.71,False,"财经,教育,旅游"
user_00691,fe4746e0,18-24,新一线,252,547.8,True,"生活,美食"
user_00692,30f46b3a,18-24,三线及以下,620,0.0,False,"时尚,教育"
user_00693,f587c970,18-24,三线及以下,420,384.78,True,"科技,生活"
user_00694,118440c6,25-34,三线及以下,456,377.93,True,"财经,科技"
user_00695,b87a1a32,35-44,二线城市,85,107.14,True,"旅游,科技,生活,教育"
user_00696,52a70c23,25-34,新一线,256,297.84,True,"科技,游戏,美食"
user_00697,2b0a99ee,35-44,二线城市,122,0.0,False,"游戏,教育,时尚"
user_00698,3e6d8334,18-24,新一线,517,477.21,True,"旅游,游戏"
user_00699,96ae7306,25-34,新一线,474,144.53,True,"体育,美食,财经"
user_00700,689dc6c6,25-34,二线城市,230,43.18,False,"财经,娱乐,教育"
user_00701,f0db26c9,35-44,新一线,619,514.7,True,"娱乐,游戏"
user_00702,d5419ca4,25-34,新一线,358,0.0,False,"时尚,科技,教育,娱乐"
user_00703,849fb702,55+,二线城市,482,0.0,False,"美食,科技,财经"
user_00704,e7169b63,18-24,新一线,117,0.0,False,"科技,财经"
user_00705,a818baac,55+,三线及以下,324,381.8,True,"生活,娱乐"
user_00706,1e4669a3,25-34,新一线,369,0.0,False,"旅游,财经,时尚"
user_00707,dcd16e8a,25-34,三线及以下,591,726.44,True,"时尚,体育,科技,财经,教育"
user_00708,09afc15e,45-54,二线城市,291,0.0,False,"科技,教育,财经"
user_00709,3e3892fc,35-44,二线城市,84,708.94,True,"科技,娱乐,游戏,生活,体育"
user_00710,8b523be1,35-44,三线及以下,398,263.31,True,"科技,教育"
user_00711,9163856b,45-54,二线城市,266,170.99,True,"旅游,娱乐,生活,财经,教育"
user_00712,0a5185c0,25-34,一线城市,542,36.52,False,"旅游,科技,时尚,娱乐,教育"
user_00713,c1282a5a,25-34,新一线,190,319.74,True,"生活,时尚"
user_00714,b61a7427,25-34,新一线,543,188.71,True,"科技,教育,游戏,美食"
user_00715,5153bea3,55+,三线及以下,316,530.99,True,"体育,生活,游戏"
user_00716,ef7a2c2a,35-44,一线城市,421,234.27,True,"游戏,财经,体育"
user_00717,ebc5a00b,25-34,新一线,649,245.09,True,"美食,旅游,体育,娱乐"
user_00718,cb2c18e6,35-44,二线城市,237,90.92,False,"教育,旅游,体育"
user_00719,9198e488,25-34,三线及以下,178,182.92,True,"生活,娱乐,旅游"
user_00720,e113765c,18-24,三线及以下,179,292.34,True,"生活,游戏"
user_00721,20aa3023,55+,新一线,682,0.0,False,"体育,财经,娱乐,美食"
user_00722,1cc2dbf8,18-24,三线及以下,656,0.0,False,"时尚,财经,旅游,娱乐"
user_00723,a1705fd9,35-44,新一线,518,422.98,True,"旅游,美食,生活"
user_00724,56a8b466,18-24,新一线,515,251.26,True,"体育,财经,旅游"
user_00725,7e9cf55b,18-24,三线及以下,45,144.8,True,"游戏,财经,旅游,时尚"
user_00726,9307a4f3,18-24,一线城市,479,205.53,True,"生活,美食,财经,旅游,游戏"
user_00727,08953a07,35-44,二线城市,419,304.27,True,"游戏,旅游,科技,教育"
user_00728,c7cfe8b6,18-24,新一线,73,38.07,False,"旅游,时尚,游戏"
user_00729,5eb3b56a,55+,一线城市,426,0.0,False,"财经,教育"
user_00730,cdb6acfb,25-34,三线及以下,322,258.75,True,"体育,游戏,教育,美食,科技"
user_00731,7e55199a,35-44,三线及以下,504,0.0,False,"娱乐,旅游,时尚,美食,教育"
user_00732,6cf2d054,55+,二线城市,168,322.48,True,"游戏,生活,美食,科技,娱乐"
user_00733,25a426b3,25-34,三线及以下,236,0.0,False,"娱乐,教育,生活,美食,游戏"
user_00734,63f98935,45-54,三线及以下,156,508.75,True,"娱乐,美食"
user_00735,d3a71fd4,35-44,一线城市,423,341.78,True,"游戏,旅游,时尚"
user_00736,4bf5de2f,18-24,一线城市,373,276.81,True,"体育,时尚,旅游"
user_00737,466a42ab,35-44,一线城市,345,494.81,True,"美食,教育,体育,科技"
user_00738,72131e82,45-54,三线及以下,33,699.64,True,"科技,美食,旅游,游戏"
user_00739,63156a92,25-34,三线及以下,652,504.31,True,"财经,时尚,美食,旅游,游戏"
user_00740,264ec69b,25-34,二线城市,36,0.0,False,"旅游,教育,财经"
user_00741,a4b77331,18-24,一线城市,698,0.0,False,"科技,体育,时尚,生活"
user_00742,c652e716,25-34,二线城市,369,12.55,False,"科技,娱乐"
user_00743,de703324,25-34,一线城市,718,207.83,True,"时尚,旅游,体育,财经"
user_00744,1c5a7003,35-44,新一线,66,355.3,True,"教育,生活"
user_00745,07c1834d,25-34,新一线,99,0.0,False,"旅游,娱乐,教育,财经,时尚"
user_00746,7a6ddb27,18-24,三线及以下,367,256.03,True,"旅游,财经,时尚,教育,科技"
user_00747,04845cbc,18-24,二线城市,674,0.0,False,"美食,教育"
user_00748,02972904,25-34,三线及以下,295,16.54,False,"体育,美食,旅游,财经"
user_00749,88566c4e,45-54,三线及以下,268,0.0,False,"财经,科技,娱乐,旅游"
user_00750,76fb040a,25-34,三线及以下,242,0.0,False,"游戏,科技,生活,体育,教育"
user_00751,f78f4f51,45-54,新一线,685,0.0,False,"教育,时尚,娱乐"
user_00752,3dd4b34d,25-34,二线城市,361,0.0,False,"娱乐,生活"
user_00753,c4b0a9bc,25-34,二线城市,660,516.09,True,"体育,财经"
user_00754,b4d657a1,25-34,新一线,718,0.0,False,"美食,科技,体育,财经,娱乐"
user_00755,9dcaa870,35-44,三线及以下,579,989.71,True,"美食,游戏,科技,旅游"
user_00756,997e7b99,25-34,二线城市,353,348.0,True,"财经,生活"
user_00757,8f7cb5f7,35-44,三线及以下,392,255.45,True,"体育,教育"
user_00758,dabad652,45-54,新一线,414,0.0,False,"时尚,游戏,体育"
user_00759,d117a4ff,25-34,三线及以下,345,410.09,True,"科技,教育,游戏,时尚"
user_00760,833f7084,25-34,新一线,492,27.31,False,"财经,旅游,教育,娱乐"
user_00761,ad39d7c1,18-24,三线及以下,236,236.6,True,"美食,旅游"
user_00762,508b3950,18-24,新一线,542,968.03,True,"财经,生活,美食"
user_00763,b29d6103,35-44,二线城市,365,171.18,True,"娱乐,旅游,体育"
user_00764,3e47a667,18-24,一线城市,426,544.78,True,"科技,教育"
user_00765,6232e266,55+,二线城市,638,0.0,False,"生活,美食"
user_00766,ff460d85,45-54,一线城市,704,189.5,True,"科技,教育,财经,体育"
user_00767,c30b14e1,18-24,新一线,575,731.24,True,"美食,娱乐,教育,旅游"
user_00768,2796d758,18-24,一线城市,667,11.91,False,"财经,旅游"
user_00769,392987db,25-34,新一线,174,743.73,True,"时尚,财经,体育,科技"
user_00770,15f3703b,25-34,三线及以下,583,412.33,True,"科技,体育,时尚,财经,生活"
user_00771,2bb2e901,18-24,新一线,118,31.26,False,"游戏,体育,美食,教育,旅游"
user_00772,870dc49a,25-34,三线及以下,716,389.72,True,"美食,体育"
user_00773,95671671,18-24,三线及以下,509,491.77,True,"美食,教育"
user_00774,bf225f84,35-44,二线城市,506,386.54,True,"财经,时尚,体育,游戏,教育"
user_00775,7d64d0d7,25-34,新一线,217,0.0,False,"生活,美食,旅游,科技"
user_00776,c9c11172,18-24,一线城市,520,0.0,False,"体育,教育,生活,旅游,游戏"
user_00777,22336f7f,18-24,一线城市,139,125.74,True,"旅游,娱乐,教育,美食"
user_00778,7e1a7856,25-34,二线城市,274,177.67,True,"旅游,体育,美食"
user_00779,b2ce3954,25-34,新一线,635,386.2,True,"游戏,生活,财经,娱乐,旅游"
user_00780,b66fa451,35-44,二线城市,617,253.31,True,"娱乐,美食,生活,教育,科技"
user_00781,994a90a2,45-54,一线城市,445,0.0,False,"时尚,娱乐"
user_00782,0051bf1a,35-44,二线城市,418,314.06,True,"美食,科技,娱乐,时尚"
user_00783,7bd97392,45-54,三线及以下,681,383.18,True,"体育,时尚"
user_00784,49ed8a7f,25-34,新一线,660,367.94,True,"财经,时尚,生活,体育,教育"
user_00785,01e47565,35-44,二线城市,475,524.23,True,"娱乐,科技,游戏,美食"
user_00786,b8e1ba68,18-24,新一线,408,450.18,True,"科技,旅游"
user_00787,68fa55b8,45-54,新一线,318,337.75,True,"财经,游戏"
user_00788,74bdf504,35-44,新一线,355,178.95,True,"游戏,时尚,旅游,教育,娱乐"
user_00789,f636d0a9,35-44,新一线,222,0.0,False,"生活,游戏,体育,美食,时尚"
user_00790,27b6e156,18-24,一线城市,693,328.89,True,"体育,美食"
user_00791,87e0cfc2,35-44,三线及以下,169,262.31,True,"体育,游戏"
user_00792,0cc09c51,45-54,三线及以下,648,281.47,True,"时尚,体育,美食,教育,财经"
user_00793,7371bc39,25-34,新一线,393,0.0,False,"体育,游戏,科技"
user_00794,1071386c,25-34,三线及以下,272,0.0,False,"游戏,旅游,生活,科技"
user_00795,144fc61e,55+,二线城市,407,515.95,True,"时尚,美食"
user_00796,d68cebb9,55+,一线城市,569,188.13,True,"美食,旅游,娱乐,教育"
user_00797,e7ec288d,45-54,一线城市,513,404.45,True,"旅游,教育"
user_00798,0b65c3c9,35-44,三线及以下,577,208.5,True,"美食,时尚"
user_00799,997a0684,25-34,新一线,369,208.93,True,"生活,教育,旅游,娱乐,科技"
user_00800,66bd3ae4,35-44,二线城市,341,481.49,True,"科技,美食,体育,教育"
user_00801,3cf8bf7d,18-24,三线及以下,669,45.19,False,"教育,美食"
user_00802,106ad269,18-24,二线城市,314,228.84,True,"体育,教育,旅游,游戏"
user_00803,a9bd2da4,25-34,二线城市,648,61.32,False,"时尚,体育,美食"
user_00804,0341d25a,25-34,一线城市,271,69.65,False,"体育,旅游,科技,时尚,美食"
user_00805,0ac54cdb,55+,二线城市,187,107.25,True,"游戏,时尚,财经,生活,美食"
user_00806,95457b31,35-44,一线城市,621,266.64,True,"科技,教育,娱乐,时尚"
user_00807,27261d9f,18-24,新一线,338,56.38,False,"旅游,财经,游戏,生活,美食"
user_00808,9fde1416,25-34,新一线,573,576.73,True,"科技,教育,美食,财经,生活"
user_00809,1435ea27,25-34,二线城市,72,0.0,False,"旅游,生活"
user_00810,6298e71a,55+,新一线,697,143.94,True,"生活,教育,旅游,游戏"
user_00811,05f0baa4,18-24,二线城市,430,68.08,False,"财经,时尚,生活,美食,游戏"
user_00812,3824ccdb,55+,新一线,40,634.09,True,"娱乐,科技"
user_00813,138d37c0,25-34,二线城市,486,258.97,True,"财经,教育,旅游,娱乐"
user_00814,84ec2bb6,18-24,二线城市,88,509.55,True,"时尚,娱乐,旅游"
user_00815,cfeebdfa,18-24,二线城市,414,0.0,False,"娱乐,体育,教育"
user_00816,cdda5652,25-34,二线城市,107,280.12,True,"教育,游戏,生活,体育,娱乐"
user_00817,80710fd9,35-44,新一线,93,466.89,True,"游戏,生活,科技,体育,时尚"
user_00818,543ebe35,18-24,一线城市,235,224.69,True,"体育,美食,娱乐,旅游,教育"
user_00819,5ff06d30,35-44,新一线,688,519.64,True,"美食,教育"
user_00820,9b63946c,18-24,一线城市,615,44.81,False,"美食,科技,时尚,娱乐"
user_00821,dd10e270,35-44,一线城市,68,622.8,True,"教育,体育,生活,财经,时尚"
user_00822,3e6a752b,18-24,二线城市,532,889.67,True,"游戏,时尚,娱乐,教育,美食"
user_00823,2e2eb4c7,18-24,三线及以下,523,91.15,False,"时尚,旅游"
user_00824,fd1a6d65,55+,新一线,340,66.35,False,"科技,娱乐,生活,教育,体育"
user_00825,023eb8d1,18-24,新一线,326,636.02,True,"体育,旅游,科技"
user_00826,13c6bae1,55+,二线城市,336,673.87,True,"娱乐,生活,美食,科技,旅游"
user_00827,1f92eaee,25-34,一线城市,66,43.14,False,"科技,财经,美食"
user_00828,dc4b5d01,25-34,三线及以下,688,73.94,False,"美食,旅游,时尚,科技"
user_00829,a04a1a4e,18-24,一线城市,73,115.46,True,"娱乐,财经,美食,生活,教育"
user_00830,6656d1bf,18-24,二线城市,103,0.0,False,"体育,美食"
user_00831,0748cf23,35-44,新一线,663,0.0,False,"财经,体育"
user_00832,6874a972,18-24,二线城市,344,0.0,False,"美食,体育"
user_00833,980303a8,45-54,一线城市,138,0.0,False,"美食,财经"
user_00834,12efb05e,18-24,新一线,375,189.59,True,"生活,娱乐,体育,美食,旅游"
user_00835,6cdf898c,35-44,二线城市,373,270.26,True,"娱乐,教育"
user_00836,1c94c7b4,18-24,新一线,408,665.15,True,"美食,财经,科技"
user_00837,8bbd1268,18-24,三线及以下,677,0.0,False,"体育,科技,美食,旅游,游戏"
user_00838,1391ad8f,18-24,三线及以下,697,495.3,True,"游戏,美食,体育,娱乐"
user_00839,11bcd44c,18-24,新一线,491,135.8,True,"财经,体育,科技,教育,娱乐"
user_00840,fde6224d,35-44,二线城市,120,185.16,True,"生活,游戏,科技,教育"
user_00841,790d3ed4,18-24,一线城市,572,402.45,True,"时尚,生活"
user_00842,cf84509c,45-54,三线及以下,549,0.0,False,"美食,财经,教育"
user_00843,ded2bfaf,18-24,一线城市,182,314.72,True,"美食,体育,旅游,生活,科技"
user_00844,40c2ae60,18-24,新一线,244,249.94,True,"教育,生活,美食,科技,游戏"
user_00845,928298a0,35-44,三线及以下,210,347.74,True,"科技,美食,娱乐"
user_00846,20401c73,18-24,新一线,485,286.75,True,"游戏,财经,生活,娱乐"
user_00847,45ad7b83,35-44,新一线,130,936.59,True,"游戏,财经,时尚"
user_00848,5aea8a32,45-54,一线城市,629,8.68,False,"科技,游戏,体育,娱乐,教育"
user_00849,abe74d7b,25-34,新一线,169,40.7,False,"财经,生活,教育,娱乐,体育"
user_00850,34af3419,18-24,二线城市,91,13.06,False,"体育,娱乐,美食,财经"
user_00851,852e5773,25-34,三线及以下,255,33.36,False,"时尚,体育,旅游,教育"
user_00852,8fa59e90,55+,三线及以下,118,8.78,False,"旅游,美食,财经,教育,时尚"
user_00853,23c97616,45-54,新一线,468,556.7,True,"财经,生活,游戏"
user_00854,55d8df79,25-34,三线及以下,635,626.15,True,"时尚,科技,游戏"
user_00855,61797473,55+,一线城市,511,28.78,False,"游戏,旅游"
user_00856,d3017e86,25-34,三线及以下,130,0.0,False,"美食,财经,娱乐,教育,科技"
user_00857,6d378d1f,35-44,新一线,253,341.42,True,"生活,教育,财经"
user_00858,216b1935,35-44,一线城市,521,34.33,False,"体育,美食,科技,财经"
user_00859,09f4f5ca,25-34,一线城市,445,389.88,True,"生活,美食,科技"
user_00860,e943ee24,45-54,一线城市,370,260.88,True,"教育,游戏"
user_00861,0af5b412,35-44,二线城市,657,0.0,False,"娱乐,生活,科技"
user_00862,afa377aa,25-34,三线及以下,402,664.25,True,"娱乐,游戏"
user_00863,ab1e106b,25-34,二线城市,404,738.76,True,"体育,旅游,娱乐,教育"
user_00864,f5baba6d,35-44,新一线,372,16.16,False,"旅游,娱乐,美食"
user_00865,30165ea3,35-44,三线及以下,244,83.69,False,"生活,时尚,教育"
user_00866,31b24bca,25-34,新一线,85,285.76,True,"生活,时尚"
user_00867,8a59fc84,25-34,二线城市,155,300.34,True,"旅游,时尚,教育,财经,美食"
user_00868,67b96511,25-34,二线城市,97,397.56,True,"美食,娱乐,旅游"
user_00869,0bda408b,25-34,一线城市,108,803.06,True,"体育,教育"
user_00870,cd0bc47c,18-24,一线城市,184,146.92,True,"旅游,科技,教育"
user_00871,b37c2f79,25-34,二线城市,165,0.0,False,"生活,游戏,美食,时尚,旅游"
user_00872,c72ceaca,18-24,一线城市,52,0.0,False,"旅游,生活,游戏"
user_00873,ce42a52e,25-34,二线城市,364,0.0,False,"时尚,旅游,美食,财经,体育"
user_00874,06becc7d,25-34,三线及以下,343,190.06,True,"教育,财经,美食"
user_00875,db3a1902,25-34,新一线,78,738.37,True,"生活,教育,美食"
user_00876,43d68d80,55+,二线城市,194,44.72,False,"体育,时尚,旅游,娱乐"
user_00877,d7e48570,18-24,一线城市,354,267.14,True,"美食,教育,生活"
user_00878,cb6e6fd0,18-24,二线城市,65,195.07,True,"生活,体育,时尚,财经"
user_00879,4d5c8e50,25-34,一线城市,338,556.52,True,"科技,游戏"
user_00880,d4939687,55+,三线及以下,499,958.08,True,"体育,科技,生活,美食"
user_00881,df4be699,35-44,新一线,326,40.74,False,"时尚,美食,生活"
user_00882,ef738f47,35-44,二线城市,71,53.17,False,"旅游,娱乐,教育"
user_00883,a4483580,18-24,二线城市,255,513.25,True,"生活,娱乐,时尚,科技,教育"
user_00884,9360edd1,35-44,二线城市,257,404.57,True,"财经,科技,娱乐,教育"
user_00885,5003a059,45-54,二线城市,119,754.01,True,"财经,美食,生活,教育,游戏"
user_00886,eb5f9266,25-34,一线城市,712,375.18,True,"游戏,体育,时尚,旅游"
user_00887,a6b0c322,25-34,一线城市,383,92.21,False,"教育,美食,娱乐,旅游"
user_00888,6034752d,35-44,新一线,455,377.2,True,"教育,体育,游戏,生活,财经"
user_00889,dd679a4a,18-24,二线城市,118,532.61,True,"财经,教育,美食"
user_00890,d9c95671,55+,二线城市,373,446.14,True,"时尚,游戏"
user_00891,c1f81b04,18-24,新一线,309,352.18,True,"体育,旅游,美食,生活,教育"
user_00892,375c4904,35-44,一线城市,220,520.0,True,"教育,旅游,美食,科技,体育"
user_00893,b5dbf9d2,45-54,新一线,602,550.79,True,"财经,科技,旅游,娱乐,体育"
user_00894,9f99ca4f,25-34,二线城市,681,614.65,True,"娱乐,教育,游戏,时尚,财经"
user_00895,5593b6de,45-54,二线城市,59,394.61,True,"教育,美食"
user_00896,a981547d,55+,一线城市,400,149.86,True,"时尚,游戏,教育,生活,旅游"
user_00897,ed58322d,25-34,二线城市,152,244.01,True,"旅游,科技,教育,娱乐"
user_00898,69c16c58,25-34,一线城市,502,561.95,True,"生活,体育,科技"
user_00899,c2827fb1,25-34,新一线,394,0.0,False,"教育,时尚"
user_00900,504a6bb3,25-34,三线及以下,556,310.6,True,"体育,娱乐,时尚"
user_00901,8ed9240c,25-34,三线及以下,338,82.0,False,"生活,娱乐,时尚,游戏"
user_00902,cc24c3f3,18-24,一线城市,318,208.62,True,"美食,游戏,生活,娱乐"
user_00903,c1aae32f,18-24,一线城市,256,583.54,True,"旅游,时尚,娱乐"
user_00904,d1c87f51,25-34,三线及以下,149,257.33,True,"科技,美食,生活"
user_00905,f2705db5,25-34,新一线,482,213.93,True,"体育,教育,科技,生活"
user_00906,88b4b791,45-54,新一线,175,0.0,False,"教育,体育,财经"
user_00907,17bb39ef,18-24,一线城市,144,423.88,True,"科技,美食"
user_00908,a5ef9bc0,35-44,一线城市,140,393.65,True,"旅游,科技"
user_00909,d643b723,25-34,三线及以下,74,848.98,True,"教育,科技"
user_00910,45e9cc66,35-44,三线及以下,646,107.67,True,"时尚,财经,体育"
user_00911,12722255,35-44,一线城市,179,265.75,True,"时尚,生活,旅游,娱乐"
user_00912,15c275de,45-54,三线及以下,657,274.82,True,"旅游,娱乐,时尚"
user_00913,a5f52a0d,45-54,三线及以下,571,673.24,True,"财经,教育,体育"
user_00914,6d0edabc,45-54,二线城市,131,171.41,True,"旅游,美食,生活"
user_00915,454b03f7,35-44,一线城市,719,283.71,True,"体育,生活"
user_00916,b914a491,55+,新一线,556,382.37,True,"游戏,娱乐,生活"
user_00917,8426bddc,18-24,一线城市,169,255.98,True,"生活,教育,科技,美食,体育"
user_00918,7ec2e978,25-34,新一线,497,66.07,False,"美食,财经,游戏,体育"
user_00919,c0e72d86,55+,新一线,101,258.23,True,"生活,体育,科技,时尚,财经"
user_00920,b532d61a,35-44,新一线,565,522.09,True,"娱乐,体育"
user_00921,4706e98d,25-34,二线城市,134,0.0,False,"娱乐,生活,财经"
user_00922,1cb803cf,25-34,二线城市,443,239.89,True,"财经,游戏"
user_00923,7e1c49fd,35-44,新一线,625,0.0,False,"游戏,生活,美食,旅游"
user_00924,43d71930,35-44,新一线,526,558.51,True,"体育,美食,娱乐,科技"
user_00925,7bed0021,25-34,新一线,673,0.0,False,"科技,娱乐,时尚"
user_00926,3cd56306,45-54,新一线,57,32.32,False,"游戏,生活,体育"
user_00927,dc56960a,25-34,二线城市,108,313.16,True,"美食,财经,教育,生活,旅游"
user_00928,f25f0353,25-34,新一线,381,669.66,True,"科技,游戏"
user_00929,39294370,45-54,一线城市,490,180.27,True,"游戏,美食,旅游,科技"
user_00930,3a31ed58,18-24,二线城市,340,33.44,False,"美食,游戏,体育"
user_00931,cc30eef2,25-34,新一线,142,764.35,True,"旅游,时尚,美食,财经,教育"
user_00932,e66f842c,45-54,二线城市,430,0.0,False,"美食,游戏,生活,旅游"
user_00933,c64716fd,55+,新一线,58,0.0,False,"体育,生活"
user_00934,be0b8562,25-34,二线城市,57,332.0,True,"游戏,娱乐,时尚,体育"
user_00935,dee52442,55+,新一线,87,49.38,False,"财经,时尚,教育"
user_00936,11598750,25-34,三线及以下,97,0.0,False,"娱乐,生活,体育,科技"
user_00937,5a048599,25-34,一线城市,703,412.51,True,"时尚,旅游,游戏,体育,科技"
user_00938,a77b1f94,35-44,二线城市,354,273.14,True,"时尚,游戏,生活,教育,科技"
user_00939,cb545172,45-54,一线城市,240,30.78,False,"美食,旅游,生活,娱乐"
user_00940,efbbb33e,35-44,新一线,476,0.0,False,"美食,娱乐,财经"
user_00941,e9947643,25-34,一线城市,617,461.74,True,"财经,娱乐,旅游,教育,体育"
user_00942,127b924f,25-34,二线城市,573,395.06,True,"游戏,财经,生活,时尚,科技"
user_00943,27a53937,35-44,新一线,337,170.25,True,"旅游,生活,财经,美食,游戏"
user_00944,dd390ff1,25-34,二线城市,717,753.99,True,"科技,旅游,体育"
user_00945,e7593162,25-34,新一线,508,0.0,False,"旅游,游戏,科技,教育"
user_00946,a1deb33e,18-24,新一线,276,0.0,False,"教育,游戏,旅游"
user_00947,4e8c68fc,25-34,三线及以下,95,0.0,False,"游戏,教育,旅游"
user_00948,dd603e5a,35-44,新一线,645,186.32,True,"游戏,财经,娱乐"
user_00949,b0cb52d8,18-24,一线城市,347,273.0,True,"美食,旅游,游戏,财经,生活"
user_00950,dc86ff5d,45-54,新一线,309,127.63,True,"科技,教育,旅游"
user_00951,54b966db,35-44,一线城市,73,305.62,True,"科技,时尚,娱乐,体育,教育"
user_00952,cf371cd9,25-34,一线城市,446,0.0,False,"娱乐,游戏,体育,时尚"
user_00953,9dcdba5c,18-24,二线城市,153,633.13,True,"美食,娱乐,财经,教育"
user_00954,364b23a9,18-24,三线及以下,367,175.35,True,"财经,游戏,时尚,娱乐,科技"
user_00955,4d8e69d9,18-24,三线及以下,480,535.19,True,"教育,科技,美食,时尚,体育"
user_00956,bd8b4070,35-44,一线城市,588,302.82,True,"美食,财经,教育,游戏,娱乐"
user_00957,88a8ffd1,25-34,二线城市,345,337.03,True,"时尚,科技"
user_00958,6c10be39,45-54,二线城市,85,370.93,True,"教育,旅游,游戏"
user_00959,79a4ae68,25-34,三线及以下,401,334.31,True,"旅游,财经"
user_00960,b1c69a4b,45-54,新一线,432,392.82,True,"教育,娱乐,财经,体育"
user_00961,cdbda8c9,18-24,三线及以下,479,598.75,True,"游戏,科技,教育,时尚"
user_00962,cbcd1272,18-24,三线及以下,533,258.96,True,"游戏,生活,时尚,美食,科技"
user_00963,c89bbe87,45-54,二线城市,548,412.7,True,"生活,游戏"
user_00964,543d117e,35-44,三线及以下,364,173.08,True,"科技,时尚,体育,生活,财经"
user_00965,3652e4b7,35-44,一线城市,440,632.04,True,"教育,生活,娱乐"
user_00966,13766efe,18-24,新一线,694,0.0,False,"时尚,游戏,生活"
user_00967,e4a74ca9,25-34,三线及以下,166,740.28,True,"体育,生活,教育,娱乐"
user_00968,55f59403,18-24,新一线,432,187.95,True,"时尚,财经,科技,美食,教育"
user_00969,1a9c178e,35-44,二线城市,121,0.0,False,"财经,教育,体育,科技,时尚"
user_00970,d3252b07,35-44,二线城市,182,238.43,True,"生活,体育"
user_00971,3221a9e7,55+,一线城市,568,0.0,False,"美食,时尚,娱乐,旅游,生活"
user_00972,078573da,18-24,三线及以下,302,452.19,True,"美食,游戏,体育,财经"
user_00973,5f9e4ae4,45-54,二线城市,319,4.21,False,"游戏,体育,时尚"
user_00974,b5d0224a,35-44,一线城市,298,66.14,False,"时尚,美食,财经"
user_00975,9e25ca01,25-34,二线城市,499,0.0,False,"科技,美食"
user_00976,91df2c7b,18-24,新一线,437,64.31,False,"游戏,时尚,教育"
user_00977,bcb1c4cb,18-24,二线城市,83,0.0,False,"财经,美食,生活,教育"
user_00978,5fdede7f,55+,三线及以下,642,0.0,False,"科技,教育"
user_00979,321faf54,25-34,新一线,434,428.12,True,"体育,旅游,科技,教育"
user_00980,30179874,18-24,一线城市,534,435.74,True,"美食,体育,娱乐,旅游"
